wed sep number number number number numberpm number david raistrick wrote wed number sep number stephan lentz wrote face similar problem freebsd tri instal spamassassin port fresh freebsd number number number defin perlnumberlib given order directori latest file spec modul get use good hear mind tell set perlnumberlib specificli tri thing setenv shell well perlnumberlib insid url even perl command line success presum run bash note directori list perl e map print _ n inc set shell variabl perlnumberlib variabl put bashrc futur use export perlnumberlib directorynumb directorynumb directorynumb directorynumb tri instal softwar perlnumberlib explain perlrun number man perlrun inform regard sl stephan lentz alcanet intern internet servic remembr url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.021,0.786,0.193,0.9118,ham
far today found url url dcc confid dcc begin drop robin lynn frank paradigm omega llc electron harm send messag howev two neutron proton complain nois remembr url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.192,0.808,0.0,-0.7964,ham
wed number sep number vinc puzzella wrote ever sinc set defang_mim number spam contain html badli format report think realiz report html anyway get spamassassin add html report case requir defang_mim number funni middl compos messag saw would nice see header like content type text html charset iso number number defang_mim number could wrap report pre pre eas read sort problem seem occur basenumb encod messag report place insid mime boundari _nextpart_number_numberbnumber_numberenumberanumberb bnumberenumb content type text plain charset iso number number content transfer encod basenumb go probabl mime section make sure attach get destroy ian ian white email iwhit url remembr url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.07,0.774,0.156,0.3818,ham
number number number number number spamassassin talk request url spamassassin talk url wrote messag number vivek khera khera url date wed number sep number number number number number spamassassin talk url subject satalk calypso email ratwar jm justin mason jm jmason org write jm need get spamassassin user jm upgrad consid rule need adapt chang look feel spam vs non spam make sens sa automat issu notic say number month old recommend user oper check updat rule sort like nag ware featur self defens user vendor vivek khera ph khera commun inc internet khera url rockvil md number number number number aim vivekkhera vivek_khera url better yet would built server check period basi even daili look exist updat found prompt system admin upgrad server ever chang face spam would probabl big benefit sa user help keep everyon date done mani app sell url strictli joe averag user concern spywar phone home case app need access internet anyhow done great success minim concern user joseph burk presid ceo infinisourc inc jburk infinisourc com remembr url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.048,0.743,0.209,0.9612,ham
anyway make good progress implement work reason well seem blindingli clear want tightli integr implement naiv bay spam nonspam classif still thing right insid sa still figur dan good news allow individu spam word file prefer spamassassin run mailserv multipl user would outstand addit done thank much great project regard eric ming ph url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.075,0.632,0.293,0.9559,ham
op number number number number number schreef ellen clari ellen dgi com third possibl instead return number code indic spammer fake number number number respons say mailbox exist would hope spammer actual remov name report non exist list know slim hope even lower incid guarante quit spamtrap nowaday oper numbernn ing number month hope get legit mailer remov bounc addr list number month spamtrap incom mail addr unfortun lot legit mailer bother clean list either spammer check repli code send mani mail system hold without check confirm trick lower spam recept dicuss postfix mail list time ago answer incom mail numberxx temporari error code offer first time accept second time appar mass email even tri deliv second time url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.159,0.644,0.197,-0.4122,ham
heh rtfm sorri yep trick thank help regard paul fri paul url origin messag spamassassin talk admin url mailto spamassassin talk admin url behalf vinc puzzella sent thursday septemb number number number number paul fri spamassassin talk url subject satalk number number number number spamd spamc problem defang_mim number origin messag paul fri mailto paul url sent thursday septemb number number number number pm spamassassin talk url subject satalk number number number number spamd spamc problem notic upgrad number number number number number number f option remov spamd fine html format mail seem arriv properli howev messag get tag spam arriv html sourc way around would like html rtf messag retain format even flag spam would accomplish number number use f number flag start spamd thank regard paul fri paul url cwie llc url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.085,0.637,0.278,0.9686,ham
instal spamassassin number number razor vnumber day work great decid add pyzor last night got instal success think error use spamd see period spawn pyzor process howev noth detect spam pyzor spamassassin run almost half day number number user mail server odd someth caught high run spamd follow spamd h user home directori pyzor directori server list setup test procmail recip invok pyzor check spamc see fact pyzor alon catch spam set result yet get check connect pyzor server pyzor ping send user anonym ntime number nsig numbercnumberacnumberfnumberbnumberbnumbercdnumberenumberdffcnumbereaf n nop ping nthread number npv number number n n receiv thread number ncode number ndiag ok npv number number n n number number number number number number ok help exampl would appreci thank btw keep great work spamassassin team nick outgo mail certifi viru free check avg anti viru system http www grisoft com version number number number viru databas number releas date number number number,0.066,0.628,0.306,0.9743,ham
fri sep number number number number numberpm number carlo url wrote seem clean list spam fail deliv detect spammer email address databas undeliver year still continu spam well semi coher rant moment number spamtrap machin multipli domain realli want vast major say number never ever exist yet spammer would semi continu connect tri deliv mail number disconnect connect tri deliv number kept get user unknown got around make spamtrap evid would suggest depend deal busi sell address list peopl would spam best interest never clean list therefor say number million email address technic lie even major work spammer want know actual exist realli care probabl want relay someon harder trace could send everi email address avail want setup valid bounc address easi trace would say technic spam peopl actual think run legit servic probabl realli way opt even though user opt probabl relay probabl pay attent bounc everyon els realli care view anyway randomli gener taglin thing hand ok prof farr,0.147,0.64,0.213,0.4777,ham
origin messag carlo url mailto carlo url sent number septemb number number number spamassassin talk url subject satalk get remov spam list get feel spammer never remov email list correct hand make sens get worri million spam wast want prove inde reach peopl somehow prove send sever million email potenti client get money think even care much bounc con artist care prove actual reach peopl seem clean list spam fail deliv detect time bounc goe poor soul noth spammer spammer email address databas undeliver year still continu spam ye toni url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.204,0.619,0.177,-0.8271,ham
fri number sep number voic made carlo url write spammer email address databas undeliver year still continu spam ye toni per scientiam ad libertatem knowledg toward freedom genom kunskap mot frihet c number number toni url perl e print _ _ sort _ lynx dump url url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.133,0.699,0.168,0.1531,ham
may littl topic thought peopl would better respons elsewher setup two mx record mail bmail mail server one gave number bmail number mail bmail number gave number want mail go server scan spam virus relay mail number server deliveri understand dn record use rotat fashion load balanc dn mx record use order proriti mean number number number number avail mail actual scan lead believ mail actual hit box number never goe got someth confus thank v end forward messag messag scan virus danger content mailscann url believ clean url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.064,0.723,0.213,0.8402,ham
fri sep number number number number numberpm number vernon wrote understand dn record use rotat fashion load balanc dn mx record use order proriti mean number number number number avail theori ye mail actual scan lead believ mail actual hit box number never goe got someth confus either due technic glitch downright want peopl send secondari semi usual spammer trick actual bypass main server send directli secondari sinc either less filter trust mx record mail world explain rfc number section number multipl mx record contain prefer indic must use sort see lower number prefer higher one multipl destin prefer clear reason favor one e g recognit easili reach address sender smtp must random spread load across multipl mail exchang specif organ determin relay messag without rewrit address must sort mx record determin candid deliveri record first order prefer lowest number record prefer relay host must inspect list name address might known mail transact match record found record prefer level higher number one must discard consider record left point error condit messag must return undeliver record remain tri best prefer first describ randomli gener taglin let say like sheep let say take sheep christma parti bob golub,0.064,0.768,0.169,0.8756,ham
thu sep number number number number numberpm number jeremi kusnetz wrote run spamc c sampl spam txt get number number number number look correct echo return number instead number submit bugzilla defin bug mean packet trace get one spam request number numberb number number number number number numberb number number number number numberd number numberf number number check spamc number number number numberd numbera number number number number numbera number number number numberc number number number number number user felicit number number numberd numbera number numberf number number number number number numberd numberc number number number number content lengt number number numbera number number number number number numberd numbera numberd numbera h number spam remov breviti respons number numberb numberf number number number numberd number numberf number number number number number number number number spamd number number number ex number numberf numberf numberb numberd numbera number number number numberd numbera number number number numberc number number _ok spam fals number number numberb number number number number number number numberf number number number number numberd numbera numberd number number number number spamd defin return fals incorrectli randomli gener taglin pu gnikcab yb naem uoy tahw siht si,0.052,0.39,0.558,0.986,ham
fri number number number number number vernon wrote mail actual scan lead believ mail actual hit box number never goe got someth confus send mail directli backup mail server hope less stringent spam scan common spammer trick jason kohl jkohl url senior engin red hat profession consult url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.113,0.699,0.188,0.3774,ham
sat sep number number number number numberpm number justin mason wrote probabl razor need razor regist user tri creat world writabl home dir razor dcc et al store file way spamd share razor server info etc user uh want make world writabl world readabl use spamd h path world writeabl dir rememb razor whatev dcc use need world readabl well solut make world writabl log file least razor like symlink dev null imo effici use spamd h use user home dir data matter opinion effici probabl depend user base also take control away user may may good thing depend user base randomli gener taglin funni like know send e mail prof farr,0.0,0.826,0.174,0.9201,ham
search list find info setup multipl spamd machin spamc load balanc anyth similar duan url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin devel mail list spamassassin devel url url,0.053,0.85,0.097,0.3612,ham
fri number sep number toni l svanstrom muse fri number sep number voic made carlo url write spammer email address databas undeliver year still continu spam ye much get thousand bounc per day machin aim plainli messag id let round applaus dare young men fli spellcheck meg worley url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.1,0.747,0.153,0.25,ham
get messag sure mean anyon clear thank sep number number number number linux mailscann number rbl check ordb rbl time kill consecut failur number number sep number number number number linux mailscann number spamassassin time kill messag scan virus danger content mailscann url believ clean url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.173,0.485,0.343,0.34,ham
sun number sep number voic made marc perkel write right one spam statu flag indic messag spam idea end user perhap make rule would move spam flag messag spam folder thu gain time presort messag pile peopl know enough filter actual score got star give enough lever want toni per scientiam ad libertatem knowledg toward freedom genom kunskap mot frihet c number number toni url perl e print _ _ sort _ lynx dump url url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin devel mail list spamassassin devel url url,0.131,0.71,0.158,0.25,ham
sun number sep number vernon webb wrote get messag sure mean anyon clear thank sep number number number number linux mailscann number rbl check ordb rbl time kill consecut failur number number sep number number number number linux mailscann number spamassassin time kill run mailscann timeout use got check ordb rbl low time mailscann count seven timeout automat disabl check restart within number hour gerri lyfe short craft long learn chaucer url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.123,0.599,0.278,0.4404,ham
toni l svanstrom wrote sun number sep number voic made marc perkel write right one spam statu flag indic messag spam idea end user perhap make rule would move spam flag messag spam folder thu gain time presort messag pile peopl know enough filter actual score got star give enough lever want toni sure develop know talk make easier end user figur url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin devel mail list spamassassin devel url url,0.122,0.684,0.194,0.7096,ham
anyon notic drop razor check perform past week disabl razorcheck spamassassin queue start clean url email sponsor thinkgeek welcom geek heaven url _______________________________________________ razor user mail list razor user url url,0.106,0.732,0.163,0.4767,ham
anybodi point project faq similar number perl script fetch pop mail distant server number mail fed sa run standalon modul user account number sa spit result back perl script number script delet offend mail root access need mta number number number number number number number number number number number number number number number number number number chri fortun fortun web comput servic nelson bc canada vnumberl numberwnumb ph number number number email cfortun url websit url number number number number number number number number number number number number number number number number number number sponsor amd access expert hammer technolog open sourc linux develop regist amd develop symposium code exnumb url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.016,0.567,0.417,0.9493,ham
jm url justin mason write date_in_past_number_numb spam_phrase_number_numb spam_phrase_number_numb spam_phrase_number_numb spam_phrase_number_numb spam_phrase_number_numb think remov particular rule keep entri rang sinc prove noisi effect will keep one think matt craig thought think could handl comment lowest spam_phrase_xx_yy score ga could handl sort thing automat zero feel better sinc rang could chang next time phrase list regener algorithm tweak think need understand date_in_past_number_numb low remov two rule either side perform quit well rule seem like better recover from_miss gappy_text invalid_msgid mime_null_block subj_miss well like subj_miss reckon world mail cron job e g hit okay drop subj_miss ye other sure recover sure probabl seem like best prospect btw agre propos methodolog ie remov rule bugzilla one want bugzilla ticket one peopl okay quick wontfix close one deem unworthi recoveri could put stat rule ticket somehow automat email least would help dan,0.042,0.734,0.224,0.9764,ham
justin mason jm jmason org write hmm also think found case hit fetchmail receiv hdr bad could fix fetchmail add receiv header seem wrong open bug investig attach exampl yeah somehow piti bugzilla allow email submiss agre least add inform email dan,0.136,0.78,0.084,-0.5423,ham
mon number sep number justin mason wrote simon matthew said procmail number number reliabl long none recipi fail hope resolv triplet txt problem thu avoid procmail rom problem doubt relat actual triplet stuff total unrel area code procmail bug happen filter program someth procmail expect exactli someth confirm anyon procmail list might exit nonzero statu might produc output standard error might someth els entir simon attempt get sa run flawlessli tickl procmail bug fix band aid appar option instal newer procmail,0.163,0.751,0.086,-0.8464,ham
jm url justin mason write folk hack dnsbl would worthwhil comment head see get number anyway sound like broken server b low hitrat combin make use imo opinion pure bug sa librari use thing handl outag network servic better rule use help reduc spam keep feel dnsbl rule cluster bit heavili around number number number number rang start use new ga also number number slightli conserv number sinc real time data typic use lower median number differ period recent month two month six month depend trend period data better perform recent messag favor recent score wors perform recent messag favor lowest score never pick highest number unless rule accur highest number recent data dan,0.102,0.681,0.218,0.8261,ham
gari funck said thought perlloc pod line look odd normal write document root directori g make paramet r environ variabl set ran make issu razor folk think seem regist avoid error path note previo us e mail dn net resolv call exist perl hierarchi new output sa an razornumb look good question use spamassassin per user basi invok procmailrc user run razor admin regist first way regist razor per system use spamd h option provid share directori razor config file written rtfm detail j,0.079,0.865,0.056,-0.2732,ham
matt kettler said ok first import stuff happi birthday justin lil late oh well cheer number miss ratio spam corpu number number seem aw high although nice low fp percentag quit nice narrow averag fp fn score compar number number dan said hard corpu made harder without spamtrap data also import point measur directli compar chang methodolog number number score evolv entir corpu evalu use corpu ie blind test score could overfit still provid good statist number number evalu blind total unseen set messag figur would lot accur real world use j,0.116,0.635,0.249,0.8316,ham
hi upgrad number number number number last week messag definit dcc databas mark spamassassin connect via spamc interestingli detect run spamassassin sampl spam txt use userid incident known featur spamc number numberx anyth obviou implement correctli note impli use work number numberx spamassassin spamd spamc regard ray garden sheffield hallam univers uk,0.045,0.814,0.141,0.0772,ham
v vernon vernon bnumberunow com write v secur violat unusu system event v tag spam spamassassin get sa ignor messag whitelist realli white list messag sourc discuss use report spam els report mark spam given spam indic usual whitelist use url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.179,0.772,0.05,-0.7579,ham
ye think other mgm spamtrap data corpu number spamtrap spam given time let know leav next time keep separ spamtrap pretti clean virus bounc messag time michael moncur mgm url url lack money obstacl lack idea obstacl ken hakuta,0.157,0.754,0.089,-0.4767,ham
would someon pleas enlighten depend pre requisit instal freebsd offici document particularli explicit stuff eg procmail mention without say whether essenti info provid whether gnumak requir standard bsd make ok thought quit good readm file procmail essenti use spamassassin local deliveri b use milter c use mail audit script instead probabl ye bsd make ok perl gener use build perl modul spamassassin anotehr perl modul respect back stuff search high low definit noth system even vagu resembl readm file spamassassin procmail instal major problem comprehend setup would appreci info simpl english howto,0.049,0.819,0.132,0.8228,ham
michael moncur said corpu number spamtrap spam given time let know leav next time keep separ spamtrap pretti clean virus bounc messag time imo spamtrap data well clean monitor fine mind number type spamtrap number old user address recycl spamtrap user close account number old user address recycl spamtrap sever month user close account scan newslett unsubscrib etc number real spamtrap address trap websit crawler latter number effect number real pita take lot maintain avoid ham get spamtrap data number contribut isp spent enough time sift legit mail slip felt better leav run apart hand clean j,0.089,0.667,0.244,0.8779,ham
url jm url chang remov ad statu assign resolv resolut fix addit comment jm url number number number number number ok consid fix think domain name url name server url name server url name server url name server url name server url etc receiv mail assigne bug watch assigne url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin devel mail list spamassassin devel url url,0.025,0.808,0.167,0.7351,ham
url jm url chang remov ad statu new resolv resolut invalid addit comment jm url number number number number number hi david afraid bug track system use open sourc spamassassin unix one need talk somebodi url instead receiv mail assigne bug watch assigne url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin devel mail list spamassassin devel url url,0.028,0.82,0.152,0.6124,ham
url addit comment jm url number number number number number prefer wait see spammer anyth guess mean modifi spamwar send number msg per recipi vote wontfix result receiv mail assigne bug watch assigne url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin devel mail list spamassassin devel url url,0.088,0.718,0.194,0.2732,ham
url addit comment jm url number number number number number dan btw code get check love mess around bit receiv mail cc list bug watch someon url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin devel mail list spamassassin devel url url,0.082,0.65,0.268,0.7717,ham
url addit comment easmith url number number number number number like idea read part dissert research ga case precis evolutionari program sinc paramet non binari major oper mutat crossov need keep mind interact differ variabl better tweak ga ea need especi avoid local optima may problem suspici high anti ratwar user_ag score past result need one determin mutat paramet adapt score variat per origin score basi ideal allow correl mutat word mechan place tri chang bunch score move amount albeit possibl differ direct one mean found evolutionari strategi schwefel b adapt probabl mutat take place depend well previou mutat tri done fifth new individu well better parent gener mutat paramet less fifth well better parent gener mutat less paramet allen receiv mail assigne bug watch assigne url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin devel mail list spamassassin devel url url,0.055,0.751,0.194,0.9521,ham
mike bostock said receiv trackingnumb url number number number number url postfix esmtp id numberednumb mike mydomain co uk sun number sep number number number number number edt x mailer rove constant contact number number patchnumberc pnumberc_schedenhancement_number_number_numb http www constantcontact com worthi attent rule go web site would appear busi email mass market unfortun mail got spamassassin interest seen anyth guy year look hdr still ok come x mailer rule hit mail put test j url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.018,0.746,0.237,0.9062,ham
littl confus run procmail gateway sit extern sendmail box intern exchang bridgehead server deliveri local system email get inbound moment look get rid complic go back two box test look like guy right procmail test limit due config current confus set gateway jason origin messag stephan lentz mailto stephan lentz ansf alcatel fr sent monday septemb number number number number pm spamassassin talk url subject satalk separ inbound outbound mon sep number number number number numberpm number jason qualkenbush wrote way separ inbound outbound email check spam inbound mail ignor outbound use sendmail run procmail gateway call spamassassin know sendmail question googl search turn peopl tri log inbound outbound email use procmail spamassassin get call outgo email messag sent machin procmail local deliveri agent inbound traffic local machin sl stephan lentz alcanet intern internet servic url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.034,0.851,0.115,0.8271,ham
semi educ guess wrong someon pleas correct spamd setuid user run spamc sinc call spamc global procmailrc file run root like call root spamd open user_pref file spamc man page u usernam argument semi obsolet spamd use per user config file run spamc user whose config file spamd load run spamc user though eg root mail nobodi cyru etc still use flag solut set droppriv ye etc procmailrc run spamc procmailrc man page droppriv set ye procmail drop privileg might suid sgid use want guarante bottom half etc procmailrc file execut behalf recipi hope help also hope right st origin messag spamassassin talk admin url mailto spamassassin talk admin url behalf cheryl l southard sent tuesday septemb number number number number pm spamassassin talk url subject satalk user_pref ignor hi run spamassassin number number procmail local deliveri agent sendmail use spamc spamd run site wide etc procmailrc spamd run root flag c spamc run flag test program deploy spamc person procmailrc file spamassassin user_pref file read time see non default required_hit valu get report everi e mail x spam statu line run spamc global etc procmailrc file spamassassin user_pref file longer read process e mail outsid comput required_hit valu get set back one etc mail spamassassin local cf howev send local e mail user_pref file read process correctli anyon know fix problem spamassassin procmail bug thank cheryl cheryl southard cld url url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.057,0.833,0.11,0.8934,ham
jm url justin mason write except number thing defang mime messag big problem remov header instead revert back x spam prev version less work btw fix download page check un defang mime screw mass check result sa markup present ye ever warn sa markup mass check never work dan,0.15,0.826,0.024,-0.6908,ham
pick razor sdk number number number number agent razor site use suse number number intal sdk problem test pass tri make number number agent get kind error particuliar say net dn miss seem sdk test pass help would appreci doug url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.125,0.595,0.28,0.7184,ham
sep number number numberpm daniel quinlan wrote allen smith easmith beatric rutger edu write well bit fiddl ga _large_ corpu practic avail process within reason processor time justifi ga fiddl part part research mail process order test chang someon need send copi tmp score h tmp test h get gener prior ga go action start mass check corpu result much easier get ah get directori list corpu server download ok done creat tmp score h tmp test h good point report back result allen allen smith url septemb number number day shall live infami ii give essenti liberti obtain littl temporari safeti deserv neither liberti safeti benjamin franklin,0.0,0.868,0.132,0.8807,ham
unabl find user matt_relay sbcglobal net pleas make sure address correct resend mail,0.0,0.839,0.161,0.3182,ham
spamtalk said probabl better spam phrase approach would databas approach current use white black list way tie xml retriev list central repositori mysql replic properli done xml would let us eyebal list well use keep databas date anoth idea could synthes rbl url becom url revers lookup go get tricki specifi random intermedi directori good plan need implement though url hmm seem basic plan store hash sum url phone number found spam dnsbl app like spamassassin look littl like spamcop spamvert url list j url email sponsor dedic server number linux freebsd free setup fast network get server today url _______________________________________________ spamassassin talk mail list spamassassin talk url url,0.041,0.806,0.153,0.8957,ham
sun sep number number number number numberpm number justin mason wrote seem get lot spam relay via guy recent other confirm case come forg hostnam test get typic url host grep c url sort rn spammer number number number spammer number number number spammer number number number spammer number number number spammer number number number spammer number number number definit increas per month percentag wise number number number spam number number number number last month number number randomli gener taglin believ ever cuddl els larri wall number iaanumb wall org,0.205,0.406,0.389,-0.7351,ham
jm url justin mason write ye number entir set train number evalu settl final method one releas use number data final run dan,0.0,0.837,0.163,0.2263,ham
justin mason wrote interestingli seem appar encrypt version recipi email address see rotnumb yr address grep spam archiv least number hit theo van dinter felic kluge net write hmmm surpris result especi sinc see fals posit lot match though still worthwhil number number bad result overal spam nonspam rank score name number number number number number number number number number messag number number number number number number number number number number number number messag number number number number number number number number number number number number t_rotnumber_email_numb number number number number number number number number number number number number t_rotnumber_email_numb number number number number number number number number number number number number t_rotnumber_email interest thing hit seem rotnumb version address ever start get fp anyon worri could make eval test rotnumb address turn non word charact charact regular express time might worth test usernam html comment found quinlan type html comment seen enough hit far bother howev add realli good test email address comment dan,0.062,0.504,0.434,0.9697,ham
updat cvsroot spamassassin spamassassin lib mail directori usw pr cvsnumber tmp cv servnumb lib mail modifi file tag bnumber_number_numb url log messag fix bug number r w respect auto_whitelist_path index url rc file cvsroot spamassassin spamassassin lib mail url v retriev revis number number number number retriev revis number number number number diff b w u rnumber number number number rnumber number number number url number sep number number number number number number number number number url number oct number number number number number number number number number number number number number non public method item f init use_user_pref read pars current configur c use_user_pref c number read user prefer c number cut sub init self use_user_pref _ number number number number todo open dn cach etc necessari non public method sub read_cf self path desc _ url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin commit mail list spamassassin commit url url,0.022,0.585,0.393,0.9786,ham
updat cvsroot spamassassin spamassassin directori usw pr cvsnumber tmp cv servnumb modifi file tag bnumber_number_numb spamassassin raw log messag fix bug number r w respect auto_whitelist_path index spamassassin raw rc file cvsroot spamassassin spamassassin spamassassin raw v retriev revis number number number number retriev revis number number number number diff b w u rnumber number number number rnumber number number number spamassassin raw number sep number number number number number number number number number spamassassin raw number oct number number number number number number number number number number number number number warn doing_whitelist_oper read config spamtest init number opt add whitelist spamtest add_all_addresses_to_whitelist mail elsif opt remov whitelist url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin commit mail list spamassassin commit url url,0.022,0.545,0.433,0.9766,ham
updat cvsroot spamassassin spamassassin directori usw pr cvsnumber tmp cv servnumb modifi file tag bnumber_number_numb db_based_whitelist db_based_whitelist_ip log messag fix bug number r w respect auto_whitelist_path index db_based_whitelist rc file cvsroot spamassassin spamassassin db_based_whitelist v retriev revis number number number number retriev revis number number number number diff b w u rnumber number number number rnumber number number number db_based_whitelist number sep number number number number number number number number number db_based_whitelist number oct number number number number number number number number number number number number number use lib use lib use satest sa_t_init db_based_whitelist use test begin plan test number use test begin plan test number number number number number pattern is_nonspam_pattern scr_test_arg mail spamassassin dbbasedaddrlist sarun remov addr whitelist whitelist_test url patterns_run_cb ok sarun remov addr whitelist whitelist_test url patterns_run_cb number time get whitelist sarun l data nice number patterns_run_cb sarun l data nice number patterns_run_cb sarun l data nice number patterns_run_cb ok sarun l data nice number patterns_run_cb ok sarun l data nice number patterns_run_cb ok sarun l data nice number patterns_run_cb check ok sarun l data nice number patterns_run_cb ok_all_pattern pattern is_spam_pattern sarun l data spam number patterns_run_cb ok sarun l data spam number patterns_run_cb ok_all_pattern index db_based_whitelist_ip rc file cvsroot spamassassin spamassassin db_based_whitelist_ip v retriev revis number number number number retriev revis number number number number diff b w u rnumber number number number rnumber number number number db_based_whitelist_ip number sep number number number number number number number number number db_based_whitelist_ip number oct number number number number number number number number number number number number number use lib use lib use satest sa_t_init db_based_whitelist_ip use test begin plan test number use test begin plan test number number number number number pattern is_nonspam_pattern sarun remov addr whitelist whitelist_test url patterns_run_cb ok sarun remov addr whitelist whitelist_test url patterns_run_cb number time get whitelist sarun l data nice number patterns_run_cb sarun l data nice number patterns_run_cb sarun l data nice number patterns_run_cb ok sarun l data nice number patterns_run_cb ok sarun l data nice number patterns_run_cb ok sarun l data nice number patterns_run_cb check ok sarun l data nice number patterns_run_cb ok_all_pattern pattern is_spam_pattern sarun l data spam number patterns_run_cb ok sarun l data spam number patterns_run_cb ok_all_pattern url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin commit mail list spamassassin commit url url,0.023,0.442,0.535,0.9994,ham
updat cvsroot spamassassin spamassassin directori usw pr cvsnumber tmp cv servnumb modifi file spamassassin raw log messag fix bug number r w respect auto_whitelist_path index spamassassin raw rc file cvsroot spamassassin spamassassin spamassassin raw v retriev revis number number retriev revis number number diff b w u rnumber number rnumber number spamassassin raw number sep number number number number number number number spamassassin raw number oct number number number number number number number number number number number warn doing_whitelist_oper read config spamtest init number opt add whitelist spamtest add_all_addresses_to_whitelist mail elsif opt remov whitelist url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin commit mail list spamassassin commit url url,0.025,0.604,0.37,0.9638,ham
updat cvsroot spamassassin spamassassin rule directori usw pr cvsnumber tmp cv servnumb rule modifi file number_scor cf number_whitelist cf log messag fix bug number r w respect auto_whitelist_path index number_scor cf rc file cvsroot spamassassin spamassassin rule number_scor cf v retriev revis number number retriev revis number number diff b w u rnumber number rnumber number number_scor cf number oct number number number number number number number number_scor cf number oct number number number number number number number number number number number score porn_galleri number number score ratware_lc_outlook number number score short_received_lin number number score safeguard_notic number number score safeguard_notic number number score mailman_confirm number number score signific number number score ratware_diffond number number index number_whitelist cf rc file cvsroot spamassassin spamassassin rule number_whitelist cf v retriev revis number number retriev revis number number diff b w u rnumber number rnumber number number_whitelist cf number sep number number number number number number number number_whitelist cf number oct number number number number number number number number number number number friend unit popular uk old school network whitelist_from_rcvd url url url email sponsor thinkgeek welcom geek heaven url _______________________________________________ spamassassin commit mail list spamassassin commit url url,0.008,0.524,0.469,0.9921,ham
